"Period","Date","Date2","Treatment","Site","choice","dung_density","Activity","Ind_Secs"
0,2016-09-20,2016-12-19,"WPC","Oscar","GIRAFFE",0.625,"ddrink",308.4407
0,2016-09-20,2016-12-19,"WPC","Oscar","GIRAFFE",0.625,"dgraze",98.3810760714286
3,2017-01-08,2017-04-08,"WPC","Oscar","ELEPHANT",160,"dcount",3229.7925
3,2017-01-08,2017-04-08,"WPC","Oscar","ELEPHANT",160,"ddrink",2124.37479375
3,2017-01-08,2017-04-08,"WPC","Oscar","ELEPHANT",160,"dgraze",217.34593625
3,2017-01-08,2017-04-08,"WPC","Oscar","BUFFALO",21.3333333333333,"dcount",6368.02
3,2017-01-08,2017-04-08,"WPC","Oscar","BUFFALO",21.3333333333333,"ddrink",2546.9005125
3,2017-01-08,2017-04-08,"WPC","Oscar","BUFFALO",21.3333333333333,"dgraze",798.77148125
3,2017-01-08,2017-04-08,"WPC","Oscar","CATTLE",98.6666666666667,"dcount",4197.3460625
3,2017-01-08,2017-04-08,"WPC","Oscar","CATTLE",98.6666666666667,"ddrink",2032.78775
3,2017-01-08,2017-04-08,"WPC","Oscar","CATTLE",98.6666666666667,"dgraze",1141.6033125
3,2017-01-08,2017-04-08,"WPC","Oscar","ZEBRA",0,"dcount",11783.6754975
3,2017-01-08,2017-04-08,"WPC","Oscar","ZEBRA",0,"ddrink",5028.031375
3,2017-01-08,2017-04-08,"WPC","Oscar","ZEBRA",0,"dgraze",1061.960000625
3,2017-01-08,2017-04-08,"WPC","Oscar","IMPALA",0,"dcount",4269.4708125
3,2017-01-08,2017-04-08,"WPC","Oscar","IMPALA",0,"ddrink",1606.55958125
3,2017-01-08,2017-04-08,"WPC","Oscar","IMPALA",0,"dgraze",155.036705625
3,2017-01-08,2017-04-08,"WPC","Oscar","GIRAFFE",0,"dcount",150.4618125
3,2017-01-08,2017-04-08,"WPC","Oscar","GIRAFFE",0,"ddrink",35.8173625
3,2017-01-08,2017-04-08,"WPC","Oscar","GIRAFFE",0,"dgraze",0
6,2017-03-20,2017-06-18,"WPC","Oscar","ELEPHANT",359.111111111111,"dcount",956.8968055
6,2017-03-20,2017-06-18,"WPC","Oscar","ELEPHANT",359.111111111111,"ddrink",539.109525
6,2017-03-20,2017-06-18,"WPC","Oscar","ELEPHANT",359.111111111111,"dgraze",248.544693833333
6,2017-03-20,2017-06-18,"WPC","Oscar","BUFFALO",53.3333333333333,"dcount",821.211856166667
6,2017-03-20,2017-06-18,"WPC","Oscar","BUFFALO",53.3333333333333,"ddrink",338.067758333333
6,2017-03-20,2017-06-18,"WPC","Oscar","BUFFALO",53.3333333333333,"dgraze",176.539182166667
6,2017-03-20,2017-06-18,"WPC","Oscar","CATTLE",3.55555555555556,"dcount",3049.748189
6,2017-03-20,2017-06-18,"WPC","Oscar","CATTLE",3.55555555555556,"ddrink",1554.397661
6,2017-03-20,2017-06-18,"WPC","Oscar","CATTLE",3.55555555555556,"dgraze",818.225583333333
6,2017-03-20,2017-06-18,"WPC","Oscar","ZEBRA",14,"dcount",3967.89730383333
6,2017-03-20,2017-06-18,"WPC","Oscar","ZEBRA",14,"ddrink",1634.94168933333
6,2017-03-20,2017-06-18,"WPC","Oscar","ZEBRA",14,"dgraze",779.702355333333
6,2017-03-20,2017-06-18,"WPC","Oscar","IMPALA",0.088,"dcount",1764.15401233333
6,2017-03-20,2017-06-18,"WPC","Oscar","IMPALA",0.088,"ddrink",479.94732295
6,2017-03-20,2017-06-18,"WPC","Oscar","IMPALA",0.088,"dgraze",778.170851666667
6,2017-03-20,2017-06-18,"WPC","Oscar","GIRAFFE",0,"dcount",588.018105
6,2017-03-20,2017-06-18,"WPC","Oscar","GIRAFFE",0,"ddrink",222.178395
6,2017-03-20,2017-06-18,"WPC","Oscar","GIRAFFE",0,"dgraze",124.963218
8,2017-06-06,2017-09-04,"WPC","Oscar","ELEPHANT",11.5555555555556,"dcount",1467.68298390805
8,2017-06-06,2017-09-04,"WPC","Oscar","ELEPHANT",11.5555555555556,"ddrink",962.916012643678
8,2017-06-06,2017-09-04,"WPC","Oscar","ELEPHANT",11.5555555555556,"dgraze",369.671940574713
8,2017-06-06,2017-09-04,"WPC","Oscar","BUFFALO",2.22222222222222,"dcount",649.164455977011
8,2017-06-06,2017-09-04,"WPC","Oscar","BUFFALO",2.22222222222222,"ddrink",326.62826862069
8,2017-06-06,2017-09-04,"WPC","Oscar","BUFFALO",2.22222222222222,"dgraze",146.996681724138
8,2017-06-06,2017-09-04,"WPC","Oscar","CATTLE",7.55555555555556,"dcount",877.043804597701
8,2017-06-06,2017-09-04,"WPC","Oscar","CATTLE",7.55555555555556,"ddrink",449.561038275862
8,2017-06-06,2017-09-04,"WPC","Oscar","CATTLE",7.55555555555556,"dgraze",313.851187701149
8,2017-06-06,2017-09-04,"WPC","Oscar","ZEBRA",2,"dcount",963.988001494253
8,2017-06-06,2017-09-04,"WPC","Oscar","ZEBRA",2,"ddrink",493.211695747126
8,2017-06-06,2017-09-04,"WPC","Oscar","ZEBRA",2,"dgraze",207.264040114943
8,2017-06-06,2017-09-04,"WPC","Oscar","IMPALA",0.022,"dcount",2586.30706862069
8,2017-06-06,2017-09-04,"WPC","Oscar","IMPALA",0.022,"ddrink",720.842444885057
8,2017-06-06,2017-09-04,"WPC","Oscar","IMPALA",0.022,"dgraze",1073.7680804023
8,2017-06-06,2017-09-04,"WPC","Oscar","GIRAFFE",0.208333333333333,"dcount",396.525493103448
8,2017-06-06,2017-09-04,"WPC","Oscar","GIRAFFE",0.208333333333333,"ddrink",142.175614942529
8,2017-06-06,2017-09-04,"WPC","Oscar","GIRAFFE",0.208333333333333,"dgraze",87.7608287356322
9,2017-07-13,2017-10-11,"WPC","Oscar","ELEPHANT",24.8888888888889,"dcount",2226.51499285714
9,2017-07-13,2017-10-11,"WPC","Oscar","ELEPHANT",24.8888888888889,"ddrink",1492.60903214286
9,2017-07-13,2017-10-11,"WPC","Oscar","ELEPHANT",24.8888888888889,"dgraze",502.565702321429
9,2017-07-13,2017-10-11,"WPC","Oscar","BUFFALO",0,"dcount",2528.97083928571
9,2017-07-13,2017-10-11,"WPC","Oscar","BUFFALO",0,"ddrink",1287.47919714286
9,2017-07-13,2017-10-11,"WPC","Oscar","BUFFALO",0,"dgraze",530.363780535714
9,2017-07-13,2017-10-11,"WPC","Oscar","CATTLE",4.44444444444444,"dcount",2028.89475589286
9,2017-07-13,2017-10-11,"WPC","Oscar","CATTLE",4.44444444444444,"ddrink",1093.11964339286
9,2017-07-13,2017-10-11,"WPC","Oscar","CATTLE",4.44444444444444,"dgraze",671.673146964286
9,2017-07-13,2017-10-11,"WPC","Oscar","ZEBRA",0,"dcount",2192.29732375
9,2017-07-13,2017-10-11,"WPC","Oscar","ZEBRA",0,"ddrink",1075.88710232143
9,2017-07-13,2017-10-11,"WPC","Oscar","ZEBRA",0,"dgraze",414.71410125
9,2017-07-13,2017-10-11,"WPC","Oscar","IMPALA",0.275,"dcount",1036.63480303571
9,2017-07-13,2017-10-11,"WPC","Oscar","IMPALA",0.275,"ddrink",261.82019875
9,2017-07-13,2017-10-11,"WPC","Oscar","IMPALA",0.275,"dgraze",407.548271964286
9,2017-07-13,2017-10-11,"WPC","Oscar","GIRAFFE",2.08333333333333,"dcount",407.663776785714
9,2017-07-13,2017-10-11,"WPC","Oscar","GIRAFFE",2.08333333333333,"ddrink",136.890025535714
9,2017-07-13,2017-10-11,"WPC","Oscar","GIRAFFE",2.08333333333333,"dgraze",77.3413905357143
12,2017-09-20,2017-12-19,"WPC","Oscar","ELEPHANT",0,"dcount",8946.724
12,2017-09-20,2017-12-19,"WPC","Oscar","ELEPHANT",0,"ddrink",5833.78885714286
12,2017-09-20,2017-12-19,"WPC","Oscar","ELEPHANT",0,"dgraze",2171.84487142857
12,2017-09-20,2017-12-19,"WPC","Oscar","BUFFALO",0,"dcount",12541.1965714286
12,2017-09-20,2017-12-19,"WPC","Oscar","BUFFALO",0,"ddrink",6484.84057142857
12,2017-09-20,2017-12-19,"WPC","Oscar","BUFFALO",0,"dgraze",2556.63005714286
12,2017-09-20,2017-12-19,"WPC","Oscar","CATTLE",16,"dcount",5333.61361857143
12,2017-09-20,2017-12-19,"WPC","Oscar","CATTLE",16,"ddrink",3160.41281428571
12,2017-09-20,2017-12-19,"WPC","Oscar","CATTLE",16,"dgraze",1473.37755714286
12,2017-09-20,2017-12-19,"WPC","Oscar","ZEBRA",7.5,"dcount",8413.96085714286
12,2017-09-20,2017-12-19,"WPC","Oscar","ZEBRA",7.5,"ddrink",4012.54842857143
12,2017-09-20,2017-12-19,"WPC","Oscar","ZEBRA",7.5,"dgraze",1253.21007142857
12,2017-09-20,2017-12-19,"WPC","Oscar","IMPALA",0.0055,"dcount",502.691042857143
12,2017-09-20,2017-12-19,"WPC","Oscar","IMPALA",0.0055,"ddrink",54.3833328571429
12,2017-09-20,2017-12-19,"WPC","Oscar","IMPALA",0.0055,"dgraze",51.5214242857143
12,2017-09-20,2017-12-19,"WPC","Oscar","GIRAFFE",0.208333333333333,"dcount",750.726285714286
12,2017-09-20,2017-12-19,"WPC","Oscar","GIRAFFE",0.208333333333333,"ddrink",332.075132857143
12,2017-09-20,2017-12-19,"WPC","Oscar","GIRAFFE",0.208333333333333,"dgraze",90.4206814285714
15,2018-01-19,2018-04-19,"WPC","Oscar","ELEPHANT",93.3333333333333,"dcount",795.466644
15,2018-01-19,2018-04-19,"WPC","Oscar","ELEPHANT",93.3333333333333,"ddrink",392.2204208
15,2018-01-19,2018-04-19,"WPC","Oscar","ELEPHANT",93.3333333333333,"dgraze",147.094412
15,2018-01-19,2018-04-19,"WPC","Oscar","BUFFALO",0,"dcount",1630.667444
15,2018-01-19,2018-04-19,"WPC","Oscar","BUFFALO",0,"ddrink",398.9007396
15,2018-01-19,2018-04-19,"WPC","Oscar","BUFFALO",0,"dgraze",158.0786948
15,2018-01-19,2018-04-19,"WPC","Oscar","CATTLE",50.2222222222222,"dcount",3164.4632
15,2018-01-19,2018-04-19,"WPC","Oscar","CATTLE",50.2222222222222,"ddrink",1469.01208
15,2018-01-19,2018-04-19,"WPC","Oscar","CATTLE",50.2222222222222,"dgraze",1080.07108
15,2018-01-19,2018-04-19,"WPC","Oscar","ZEBRA",0,"dcount",3952.1656784
15,2018-01-19,2018-04-19,"WPC","Oscar","ZEBRA",0,"ddrink",1403.3071608
15,2018-01-19,2018-04-19,"WPC","Oscar","ZEBRA",0,"dgraze",600.1526256
15,2018-01-19,2018-04-19,"WPC","Oscar","IMPALA",0.11,"dcount",791.680356
15,2018-01-19,2018-04-19,"WPC","Oscar","IMPALA",0.11,"ddrink",97.3592612
15,2018-01-19,2018-04-19,"WPC","Oscar","IMPALA",0.11,"dgraze",163.8762904
15,2018-01-19,2018-04-19,"WPC","Oscar","GIRAFFE",1.25,"dcount",277.74764
15,2018-01-19,2018-04-19,"WPC","Oscar","GIRAFFE",1.25,"ddrink",34.219924
15,2018-01-19,2018-04-19,"WPC","Oscar","GIRAFFE",1.25,"dgraze",17.178592
20,2018-08-14,2018-11-12,"WPC","Oscar","ELEPHANT",53.3333333333333,"dcount",1254.20721538462
20,2018-08-14,2018-11-12,"WPC","Oscar","ELEPHANT",53.3333333333333,"ddrink",677.343873589744
20,2018-08-14,2018-11-12,"WPC","Oscar","ELEPHANT",53.3333333333333,"dgraze",450.180113076923
20,2018-08-14,2018-11-12,"WPC","Oscar","BUFFALO",0,"dcount",2743.05638717949
20,2018-08-14,2018-11-12,"WPC","Oscar","BUFFALO",0,"ddrink",1318.79514769231
20,2018-08-14,2018-11-12,"WPC","Oscar","BUFFALO",0,"dgraze",854.625653846154
20,2018-08-14,2018-11-12,"WPC","Oscar","CATTLE",6.22222222222222,"dcount",9063.10107666667
20,2018-08-14,2018-11-12,"WPC","Oscar","CATTLE",6.22222222222222,"ddrink",4152.16444358974
20,2018-08-14,2018-11-12,"WPC","Oscar","CATTLE",6.22222222222222,"dgraze",3012.25213846154
20,2018-08-14,2018-11-12,"WPC","Oscar","ZEBRA",0,"dcount",1404.41455641026
20,2018-08-14,2018-11-12,"WPC","Oscar","ZEBRA",0,"ddrink",561.171737435897
20,2018-08-14,2018-11-12,"WPC","Oscar","ZEBRA",0,"dgraze",344.990433333333
20,2018-08-14,2018-11-12,"WPC","Oscar","IMPALA",0.44,"dcount",341.812204230769
20,2018-08-14,2018-11-12,"WPC","Oscar","IMPALA",0.44,"ddrink",23.0935923076923
20,2018-08-14,2018-11-12,"WPC","Oscar","IMPALA",0.44,"dgraze",84.9225461538462
20,2018-08-14,2018-11-12,"WPC","Oscar","GIRAFFE",0,"dcount",438.355953846154
20,2018-08-14,2018-11-12,"WPC","Oscar","GIRAFFE",0,"ddrink",146.830643589744
20,2018-08-14,2018-11-12,"WPC","Oscar","GIRAFFE",0,"dgraze",84.5451487179487
21,2018-10-24,2019-01-22,"WPC","Oscar","ELEPHANT",17.7777777777778,"dcount",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","ELEPHANT",17.7777777777778,"ddrink",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","ELEPHANT",17.7777777777778,"dgraze",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","BUFFALO",0,"dcount",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","BUFFALO",0,"ddrink",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","BUFFALO",0,"dgraze",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","CATTLE",31.1111111111111,"dcount",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","CATTLE",31.1111111111111,"ddrink",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","CATTLE",31.1111111111111,"dgraze",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","ZEBRA",0,"dcount",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","ZEBRA",0,"ddrink",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","ZEBRA",0,"dgraze",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","IMPALA",0.154,"dcount",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","IMPALA",0.154,"ddrink",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","IMPALA",0.154,"dgraze",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","GIRAFFE",1.77083333333333,"dcount",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","GIRAFFE",1.77083333333333,"ddrink",NA
21,2018-10-24,2019-01-22,"WPC","Oscar","GIRAFFE",1.77083333333333,"dgraze",NA
0,2016-09-22,2016-12-21,"WPC","Sidai","ELEPHANT",0,"dcount",81.2031769354839
0,2016-09-22,2016-12-21,"WPC","Sidai","ELEPHANT",0,"ddrink",19.7422596774194
0,2016-09-22,2016-12-21,"WPC","Sidai","ELEPHANT",0,"dgraze",15.6222535483871
0,2016-09-22,2016-12-21,"WPC","Sidai","BUFFALO",14.2222222222222,"dcount",209.625805919355
0,2016-09-22,2016-12-21,"WPC","Sidai","BUFFALO",14.2222222222222,"ddrink",72.000135
0,2016-09-22,2016-12-21,"WPC","Sidai","BUFFALO",14.2222222222222,"dgraze",73.590279516129
0,2016-09-22,2016-12-21,"WPC","Sidai","CATTLE",53.3333333333333,"dcount",1890.7153
0,2016-09-22,2016-12-21,"WPC","Sidai","CATTLE",53.3333333333333,"ddrink",553.895108064516
0,2016-09-22,2016-12-21,"WPC","Sidai","CATTLE",53.3333333333333,"dgraze",548.719894080645
0,2016-09-22,2016-12-21,"WPC","Sidai","ZEBRA",5,"dcount",292.537385645161
0,2016-09-22,2016-12-21,"WPC","Sidai","ZEBRA",5,"ddrink",38.5476253225806
0,2016-09-22,2016-12-21,"WPC","Sidai","ZEBRA",5,"dgraze",94.6450133870968
0,2016-09-22,2016-12-21,"WPC","Sidai","IMPALA",0,"dcount",36.1231135483871
0,2016-09-22,2016-12-21,"WPC","Sidai","IMPALA",0,"ddrink",0
0,2016-09-22,2016-12-21,"WPC","Sidai","IMPALA",0,"dgraze",5.36559193548387
0,2016-09-22,2016-12-21,"WPC","Sidai","GIRAFFE",0,"dcount",171.696370967742
0,2016-09-22,2016-12-21,"WPC","Sidai","GIRAFFE",0,"ddrink",13.7340967741935
0,2016-09-22,2016-12-21,"WPC","Sidai","GIRAFFE",0,"dgraze",11.6166919354839
3,2017-01-12,2017-04-12,"WPC","Sidai","ELEPHANT",87.1111111111111,"dcount",9.58974358974359
3,2017-01-12,2017-04-12,"WPC","Sidai","ELEPHANT",87.1111111111111,"ddrink",4.94871794871795
3,2017-01-12,2017-04-12,"WPC","Sidai","ELEPHANT",87.1111111111111,"dgraze",0
3,2017-01-12,2017-04-12,"WPC","Sidai","BUFFALO",3.55555555555556,"dcount",333.229923076923
3,2017-01-12,2017-04-12,"WPC","Sidai","BUFFALO",3.55555555555556,"ddrink",91.6487179487179
3,2017-01-12,2017-04-12,"WPC","Sidai","BUFFALO",3.55555555555556,"dgraze",12.2931615384615
3,2017-01-12,2017-04-12,"WPC","Sidai","CATTLE",131.555555555556,"dcount",271.25641025641
3,2017-01-12,2017-04-12,"WPC","Sidai","CATTLE",131.555555555556,"ddrink",99.8589743589744
3,2017-01-12,2017-04-12,"WPC","Sidai","CATTLE",131.555555555556,"dgraze",10.6153846153846
3,2017-01-12,2017-04-12,"WPC","Sidai","ZEBRA",1,"dcount",352.589981282051
3,2017-01-12,2017-04-12,"WPC","Sidai","ZEBRA",1,"ddrink",24.3239307692308
3,2017-01-12,2017-04-12,"WPC","Sidai","ZEBRA",1,"dgraze",26.5365605128205
3,2017-01-12,2017-04-12,"WPC","Sidai","IMPALA",0,"dcount",0.846153846153846
3,2017-01-12,2017-04-12,"WPC","Sidai","IMPALA",0,"ddrink",0
3,2017-01-12,2017-04-12,"WPC","Sidai","IMPALA",0,"dgraze",0
3,2017-01-12,2017-04-12,"WPC","Sidai","GIRAFFE",0,"dcount",52.4427435897436
3,2017-01-12,2017-04-12,"WPC","Sidai","GIRAFFE",0,"ddrink",2.66153846153846
3,2017-01-12,2017-04-12,"WPC","Sidai","GIRAFFE",0,"dgraze",0
6,2017-03-23,2017-06-21,"WPC","Sidai","ELEPHANT",21.3333333333333,"dcount",291.544451525424
6,2017-03-23,2017-06-21,"WPC","Sidai","ELEPHANT",21.3333333333333,"ddrink",133.571261694915
6,2017-03-23,2017-06-21,"WPC","Sidai","ELEPHANT",21.3333333333333,"dgraze",98.7851220338983
6,2017-03-23,2017-06-21,"WPC","Sidai","BUFFALO",103.111111111111,"dcount",721.930799322034
6,2017-03-23,2017-06-21,"WPC","Sidai","BUFFALO",103.111111111111,"ddrink",165.938909661017
6,2017-03-23,2017-06-21,"WPC","Sidai","BUFFALO",103.111111111111,"dgraze",216.292509576271
6,2017-03-23,2017-06-21,"WPC","Sidai","CATTLE",106.666666666667,"dcount",1980.29461754237
6,2017-03-23,2017-06-21,"WPC","Sidai","CATTLE",106.666666666667,"ddrink",746.555917118644
6,2017-03-23,2017-06-21,"WPC","Sidai","CATTLE",106.666666666667,"dgraze",779.725211864407
6,2017-03-23,2017-06-21,"WPC","Sidai","ZEBRA",30,"dcount",1251.5488440678
6,2017-03-23,2017-06-21,"WPC","Sidai","ZEBRA",30,"ddrink",120.876413050847
6,2017-03-23,2017-06-21,"WPC","Sidai","ZEBRA",30,"dgraze",573.777638305085
6,2017-03-23,2017-06-21,"WPC","Sidai","IMPALA",0,"dcount",6.76553677966102
6,2017-03-23,2017-06-21,"WPC","Sidai","IMPALA",0,"ddrink",0
6,2017-03-23,2017-06-21,"WPC","Sidai","IMPALA",0,"dgraze",0
6,2017-03-23,2017-06-21,"WPC","Sidai","GIRAFFE",0,"dcount",18.726413559322
6,2017-03-23,2017-06-21,"WPC","Sidai","GIRAFFE",0,"ddrink",0
6,2017-03-23,2017-06-21,"WPC","Sidai","GIRAFFE",0,"dgraze",4.09491525423729
8,2017-06-08,2017-09-06,"WPC","Sidai","ELEPHANT",0,"dcount",183.610668
8,2017-06-08,2017-09-06,"WPC","Sidai","ELEPHANT",0,"ddrink",82.1533336
8,2017-06-08,2017-09-06,"WPC","Sidai","ELEPHANT",0,"dgraze",70.24
8,2017-06-08,2017-09-06,"WPC","Sidai","BUFFALO",0,"dcount",222.892133
8,2017-06-08,2017-09-06,"WPC","Sidai","BUFFALO",0,"ddrink",59.054116
8,2017-06-08,2017-09-06,"WPC","Sidai","BUFFALO",0,"dgraze",69.8966146
8,2017-06-08,2017-09-06,"WPC","Sidai","CATTLE",27.5555555555556,"dcount",920.6698794
8,2017-06-08,2017-09-06,"WPC","Sidai","CATTLE",27.5555555555556,"ddrink",381.886368
8,2017-06-08,2017-09-06,"WPC","Sidai","CATTLE",27.5555555555556,"dgraze",488.492972
8,2017-06-08,2017-09-06,"WPC","Sidai","ZEBRA",4.25,"dcount",709.345628
8,2017-06-08,2017-09-06,"WPC","Sidai","ZEBRA",4.25,"ddrink",73.805152
8,2017-06-08,2017-09-06,"WPC","Sidai","ZEBRA",4.25,"dgraze",231.425024
8,2017-06-08,2017-09-06,"WPC","Sidai","IMPALA",0,"dcount",0.4
8,2017-06-08,2017-09-06,"WPC","Sidai","IMPALA",0,"ddrink",0
8,2017-06-08,2017-09-06,"WPC","Sidai","IMPALA",0,"dgraze",0
8,2017-06-08,2017-09-06,"WPC","Sidai","GIRAFFE",0,"dcount",5
8,2017-06-08,2017-09-06,"WPC","Sidai","GIRAFFE",0,"ddrink",0
8,2017-06-08,2017-09-06,"WPC","Sidai","GIRAFFE",0,"dgraze",0.4
9,2017-07-14,2017-10-12,"WPC","Sidai","ELEPHANT",14.2222222222222,"dcount",104.1041875
9,2017-07-14,2017-10-12,"WPC","Sidai","ELEPHANT",14.2222222222222,"ddrink",50.02604375
9,2017-07-14,2017-10-12,"WPC","Sidai","ELEPHANT",14.2222222222222,"dgraze",22.21875
9,2017-07-14,2017-10-12,"WPC","Sidai","BUFFALO",0,"dcount",265.5083125
9,2017-07-14,2017-10-12,"WPC","Sidai","BUFFALO",0,"ddrink",3.5
9,2017-07-14,2017-10-12,"WPC","Sidai","BUFFALO",0,"dgraze",25.25
9,2017-07-14,2017-10-12,"WPC","Sidai","CATTLE",32,"dcount",737.2398125
9,2017-07-14,2017-10-12,"WPC","Sidai","CATTLE",32,"ddrink",292.697625
9,2017-07-14,2017-10-12,"WPC","Sidai","CATTLE",32,"dgraze",468.537625
9,2017-07-14,2017-10-12,"WPC","Sidai","ZEBRA",0.5,"dcount",3.375
9,2017-07-14,2017-10-12,"WPC","Sidai","ZEBRA",0.5,"ddrink",0.9375
9,2017-07-14,2017-10-12,"WPC","Sidai","ZEBRA",0.5,"dgraze",0.625
9,2017-07-14,2017-10-12,"WPC","Sidai","IMPALA",0,"dcount",8.94270625
9,2017-07-14,2017-10-12,"WPC","Sidai","IMPALA",0,"ddrink",0
9,2017-07-14,2017-10-12,"WPC","Sidai","IMPALA",0,"dgraze",0
9,2017-07-14,2017-10-12,"WPC","Sidai","GIRAFFE",0.416666666666667,"dcount",0
9,2017-07-14,2017-10-12,"WPC","Sidai","GIRAFFE",0.416666666666667,"ddrink",0
9,2017-07-14,2017-10-12,"WPC","Sidai","GIRAFFE",0.416666666666667,"dgraze",0
12,2017-09-21,2017-12-20,"WPC","Sidai","ELEPHANT",0,"dcount",102.914882142857
12,2017-09-21,2017-12-20,"WPC","Sidai","ELEPHANT",0,"ddrink",45.6699407142857
12,2017-09-21,2017-12-20,"WPC","Sidai","ELEPHANT",0,"dgraze",32.2499996428571
12,2017-09-21,2017-12-20,"WPC","Sidai","BUFFALO",0,"dcount",972.03025
12,2017-09-21,2017-12-20,"WPC","Sidai","BUFFALO",0,"ddrink",301.772392857143
12,2017-09-21,2017-12-20,"WPC","Sidai","BUFFALO",0,"dgraze",569.705367857143
12,2017-09-21,2017-12-20,"WPC","Sidai","CATTLE",20,"dcount",219.457142857143
12,2017-09-21,2017-12-20,"WPC","Sidai","CATTLE",20,"ddrink",78.1458214285714
12,2017-09-21,2017-12-20,"WPC","Sidai","CATTLE",20,"dgraze",116.375
12,2017-09-21,2017-12-20,"WPC","Sidai","ZEBRA",1,"dcount",46.8571428571429
12,2017-09-21,2017-12-20,"WPC","Sidai","ZEBRA",1,"ddrink",0
12,2017-09-21,2017-12-20,"WPC","Sidai","ZEBRA",1,"dgraze",39.3441785714286
12,2017-09-21,2017-12-20,"WPC","Sidai","IMPALA",0.0275,"dcount",2.14285678571429
12,2017-09-21,2017-12-20,"WPC","Sidai","IMPALA",0.0275,"ddrink",0
12,2017-09-21,2017-12-20,"WPC","Sidai","IMPALA",0.0275,"dgraze",1.07142857142857
12,2017-09-21,2017-12-20,"WPC","Sidai","GIRAFFE",0,"dcount",3.92857142857143
12,2017-09-21,2017-12-20,"WPC","Sidai","GIRAFFE",0,"ddrink",0
12,2017-09-21,2017-12-20,"WPC","Sidai","GIRAFFE",0,"dgraze",0
15,2018-01-13,2018-04-13,"WPC","Sidai","ELEPHANT",1.77777777777778,"dcount",87.4423728813559
15,2018-01-13,2018-04-13,"WPC","Sidai","ELEPHANT",1.77777777777778,"ddrink",23.8556491525424
15,2018-01-13,2018-04-13,"WPC","Sidai","ELEPHANT",1.77777777777778,"dgraze",7.55946322033898
15,2018-01-13,2018-04-13,"WPC","Sidai","BUFFALO",0,"dcount",201.164305084746
15,2018-01-13,2018-04-13,"WPC","Sidai","BUFFALO",0,"ddrink",12.2230508474576
15,2018-01-13,2018-04-13,"WPC","Sidai","BUFFALO",0,"dgraze",86.1649322033898
15,2018-01-13,2018-04-13,"WPC","Sidai","CATTLE",63.1111111111111,"dcount",2998.39629830508
15,2018-01-13,2018-04-13,"WPC","Sidai","CATTLE",63.1111111111111,"ddrink",669.417701186441
15,2018-01-13,2018-04-13,"WPC","Sidai","CATTLE",63.1111111111111,"dgraze",367.345877118644
15,2018-01-13,2018-04-13,"WPC","Sidai","ZEBRA",0.5,"dcount",508.700165084746
15,2018-01-13,2018-04-13,"WPC","Sidai","ZEBRA",0.5,"ddrink",50.0081518644068
15,2018-01-13,2018-04-13,"WPC","Sidai","ZEBRA",0.5,"dgraze",219.407276271186
15,2018-01-13,2018-04-13,"WPC","Sidai","IMPALA",0,"dcount",57.6138474576271
15,2018-01-13,2018-04-13,"WPC","Sidai","IMPALA",0,"ddrink",7.61299491525424
15,2018-01-13,2018-04-13,"WPC","Sidai","IMPALA",0,"dgraze",40.1604576271186
15,2018-01-13,2018-04-13,"WPC","Sidai","GIRAFFE",0,"dcount",25.5935033898305
15,2018-01-13,2018-04-13,"WPC","Sidai","GIRAFFE",0,"ddrink",0.714689322033898
15,2018-01-13,2018-04-13,"WPC","Sidai","GIRAFFE",0,"dgraze",3.2259886440678
20,2018-05-30,2018-08-28,"WPC","Sidai","ELEPHANT",0.888888888888889,"dcount",360.946052972973
20,2018-05-30,2018-08-28,"WPC","Sidai","ELEPHANT",0.888888888888889,"ddrink",93.1463502702703
20,2018-05-30,2018-08-28,"WPC","Sidai","ELEPHANT",0.888888888888889,"dgraze",162.442786486486
20,2018-05-30,2018-08-28,"WPC","Sidai","BUFFALO",0,"dcount",871.560964054054
20,2018-05-30,2018-08-28,"WPC","Sidai","BUFFALO",0,"ddrink",217.214516216216
20,2018-05-30,2018-08-28,"WPC","Sidai","BUFFALO",0,"dgraze",284.219881081081
20,2018-05-30,2018-08-28,"WPC","Sidai","CATTLE",4.88888888888889,"dcount",1441.67883513514
20,2018-05-30,2018-08-28,"WPC","Sidai","CATTLE",4.88888888888889,"ddrink",585.10036027027
20,2018-05-30,2018-08-28,"WPC","Sidai","CATTLE",4.88888888888889,"dgraze",616.081212162162
20,2018-05-30,2018-08-28,"WPC","Sidai","ZEBRA",0,"dcount",8.02807824324324
